FileName,PassName,Time,SizeBefore,SizeAfter
function-empty,pass: collapseVariableDeclarations,0,24,24
function-empty,pass: denormalize,0,24,23
function-empty,pass: renameVars,0,23,23
function-empty,pass: renameLabels,0,23,23
function-empty,pass: latePeepholeOptimizations,0,23,23
function-empty,pass: stripSideEffectProtection,0,23,23
function-empty,pass: sanityCheckAst,0,23,23
function-empty,pass: sanityCheckVars,0,23,23
function-excess-args,pass: beforeStandardChecks,0,72,72
function-excess-args,pass: checkJsDoc,0,72,72
function-excess-args,pass: closureRewriteModule,0,72,72
function-excess-args,pass: declaredGlobalExternsOnWindow,0,72,72
function-excess-args,pass: checkVariableReferences,0,72,72
function-excess-args,pass: closureGoogScopeAliases,1,72,72
function-excess-args,pass: closureRewriteClass,0,72,72
function-excess-args,pass: checkSideEffects,0,72,72
function-excess-args,pass: closurePrimitives,0,72,72
function-excess-args,pass: suspiciousCode,0,72,72
function-excess-args,pass: checkVars,0,72,72
function-excess-args,pass: inferConsts,0,72,72
function-excess-args,pass: checkRegExp,0,72,72
function-excess-args,pass: Es6StaticInheritance,0,72,72
function-excess-args,pass: beforeTypeChecking,0,72,72
function-excess-args,pass: checkControlFlow,0,72,72
function-excess-args,pass: closureReplaceGetCssName,1,72,72
function-excess-args,pass: processDefines,0,72,72
function-excess-args,pass: afterStandardChecks,0,72,72
function-excess-args,pass: gatherExternProperties,0,73,73
function-excess-args,pass: garbageCollectChecks,0,73,73
function-excess-args,pass: beforeStandardOptimizations,0,73,73
function-excess-args,pass: replaceIdGenerators,0,73,73
function-excess-args,pass: optimizeArgumentsArray,0,73,73
function-excess-args,pass: closureCodeRemoval,0,73,73
function-excess-args,pass: collapseProperties,0,73,73
function-excess-args,pass: inferConsts,0,73,73
function-excess-args,pass: markPureFunctions,0,73,73
function-excess-args,pass: checkConsts,0,73,73
function-excess-args,pass: checkConstParams,0,73,73
function-excess-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@5057d43b,1,73,24
function-excess-args,pass: smartNamePass,0,24,24
function-excess-args,pass: closureOptimizePrimitives,0,24,24
function-excess-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@71104e2a,0,24,24
function-excess-args,pass: devirtualizePrototypeMethods,0,24,24
function-excess-args,pass: beforeMainOptimizations,0,24,24
function-excess-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@41ef586b,1,24,24
function-excess-args,pass: beforeModuleMotion,0,24,24
function-excess-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@5560bf23,0,24,24
function-excess-args,pass: afterModuleMotion,0,24,24
function-excess-args,pass: flowSensitiveInlineVariables,0,24,24
function-excess-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@2d45e8c6,0,24,24
function-excess-args,pass: smartNamePass,0,24,24
function-excess-args,pass: collapseAnonymousFunctions,0,24,24
function-excess-args,pass: extractPrototypeMemberDeclarations,0,24,24
function-excess-args,pass: renameProperties,0,24,24
function-excess-args,pass: gatherRawExports,0,24,24
function-excess-args,pass: convertToDottedProperties,0,24,24
function-excess-args,pass: markUnnormalized,0,24,24
function-excess-args,pass: coalesceVariableNames,0,24,24
function-excess-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@20d9a8e,0,24,24
function-excess-args,pass: exploitAssign,0,24,24
function-excess-args,pass: collapseVariableDeclarations,0,24,24
function-excess-args,pass: denormalize,0,24,23
function-excess-args,pass: renameVars,1,23,23
function-excess-args,pass: renameLabels,0,23,23
function-excess-args,pass: latePeepholeOptimizations,0,23,23
function-excess-args,pass: stripSideEffectProtection,0,23,23
function-excess-args,pass: sanityCheckAst,0,23,23
function-excess-args,pass: sanityCheckVars,0,23,23
function-missing-args,pass: beforeStandardChecks,0,68,68
function-missing-args,pass: checkJsDoc,0,68,68
function-missing-args,pass: closureRewriteModule,0,68,68
function-missing-args,pass: declaredGlobalExternsOnWindow,0,68,68
function-missing-args,pass: checkVariableReferences,0,68,68
function-missing-args,pass: closureGoogScopeAliases,0,68,68
function-missing-args,pass: closureRewriteClass,0,68,68
function-missing-args,pass: checkSideEffects,0,68,68
function-missing-args,pass: closurePrimitives,0,68,68
function-missing-args,pass: suspiciousCode,0,68,68
function-missing-args,pass: checkVars,0,68,68
function-missing-args,pass: inferConsts,0,68,68
function-missing-args,pass: checkRegExp,0,68,68
function-missing-args,pass: Es6StaticInheritance,0,68,68
function-missing-args,pass: beforeTypeChecking,0,68,68
function-missing-args,pass: checkControlFlow,1,68,68
function-missing-args,pass: closureReplaceGetCssName,0,68,68
function-missing-args,pass: processDefines,0,68,68
function-missing-args,pass: afterStandardChecks,0,68,68
function-missing-args,pass: gatherExternProperties,0,69,69
function-missing-args,pass: garbageCollectChecks,0,69,69
function-missing-args,pass: beforeStandardOptimizations,0,69,69
function-missing-args,pass: replaceIdGenerators,0,69,69
function-missing-args,pass: optimizeArgumentsArray,0,69,69
function-missing-args,pass: closureCodeRemoval,0,69,69
function-missing-args,pass: collapseProperties,0,69,69
function-missing-args,pass: inferConsts,0,69,69
function-missing-args,pass: markPureFunctions,0,69,69
function-missing-args,pass: checkConsts,0,69,69
function-missing-args,pass: checkConstParams,0,69,69
function-missing-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@916916a,0,69,24
function-missing-args,pass: smartNamePass,0,24,24
function-missing-args,pass: closureOptimizePrimitives,0,24,24
function-missing-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@622d91b2,0,24,24
function-missing-args,pass: devirtualizePrototypeMethods,0,24,24
function-missing-args,pass: beforeMainOptimizations,0,24,24
function-missing-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@1fde6b1c,1,24,24
function-missing-args,pass: beforeModuleMotion,0,24,24
function-missing-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@6d920a08,0,24,24
function-missing-args,pass: afterModuleMotion,0,24,24
function-missing-args,pass: flowSensitiveInlineVariables,0,24,24
function-missing-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@7a6a19fd,0,24,24
function-missing-args,pass: smartNamePass,0,24,24
function-missing-args,pass: collapseAnonymousFunctions,0,24,24
function-missing-args,pass: extractPrototypeMemberDeclarations,0,24,24
function-missing-args,pass: renameProperties,0,24,24
function-missing-args,pass: gatherRawExports,0,24,24
function-missing-args,pass: convertToDottedProperties,0,24,24
function-missing-args,pass: markUnnormalized,0,24,24
function-missing-args,pass: coalesceVariableNames,0,24,24
function-missing-args,com.google.javascript.jscomp.PhaseOptimizer$Loop@2ba037f8,0,24,24
function-missing-args,pass: exploitAssign,0,24,24
function-missing-args,pass: collapseVariableDeclarations,0,24,24
function-missing-args,pass: denormalize,0,24,23
function-missing-args,pass: renameVars,0,23,23
function-missing-args,pass: renameLabels,0,23,23
function-missing-args,pass: latePeepholeOptimizations,0,23,23
function-missing-args,pass: stripSideEffectProtection,0,23,23
function-missing-args,pass: sanityCheckAst,0,23,23
function-missing-args,pass: sanityCheckVars,0,23,23
function-sum,pass: beforeStandardChecks,0,62,62
function-sum,pass: checkJsDoc,0,62,62
function-sum,pass: closureRewriteModule,0,62,62
function-sum,pass: declaredGlobalExternsOnWindow,0,62,62
function-sum,pass: checkVariableReferences,0,62,62
function-sum,pass: closureGoogScopeAliases,0,62,62
function-sum,pass: closureRewriteClass,0,62,62
function-sum,pass: checkSideEffects,0,62,62
function-sum,pass: closurePrimitives,0,62,62
function-sum,pass: suspiciousCode,0,62,62
function-sum,pass: checkVars,0,62,62
function-sum,pass: inferConsts,0,62,62
function-sum,pass: checkRegExp,0,62,62
function-sum,pass: Es6StaticInheritance,0,62,62
function-sum,pass: beforeTypeChecking,0,62,62
function-sum,pass: checkControlFlow,0,62,62
function-sum,pass: closureReplaceGetCssName,0,62,62
function-sum,pass: processDefines,0,62,62
function-sum,pass: afterStandardChecks,0,62,62
function-sum,pass: gatherExternProperties,0,69,69
function-sum,pass: garbageCollectChecks,0,69,69
function-sum,pass: beforeStandardOptimizations,0,69,69
function-sum,pass: replaceIdGenerators,0,69,69
function-sum,pass: optimizeArgumentsArray,0,69,69
function-sum,pass: closureCodeRemoval,0,69,69
function-sum,pass: collapseProperties,0,69,69
function-sum,pass: inferConsts,0,69,69
function-sum,pass: markPureFunctions,0,69,69
function-sum,pass: checkConsts,0,69,69
function-sum,pass: checkConstParams,0,69,69
function-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@1d99e1a0,1,69,25
function-sum,pass: smartNamePass,0,25,25
function-sum,pass: closureOptimizePrimitives,0,25,25
function-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@1bd0e1d2,0,25,25
function-sum,pass: devirtualizePrototypeMethods,0,25,25
function-sum,pass: beforeMainOptimizations,0,25,25
function-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@71b4a073,0,25,25
function-sum,pass: beforeModuleMotion,0,25,25
function-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@10670690,0,25,25
function-sum,pass: afterModuleMotion,0,25,25
function-sum,pass: flowSensitiveInlineVariables,0,25,25
function-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@2c8f694d,0,25,25
function-sum,pass: smartNamePass,0,25,25
function-sum,pass: collapseAnonymousFunctions,0,25,25
function-sum,pass: extractPrototypeMemberDeclarations,0,25,25
function-sum,pass: renameProperties,0,25,25
function-sum,pass: gatherRawExports,0,25,25
function-sum,pass: convertToDottedProperties,0,25,25
function-sum,pass: markUnnormalized,0,25,25
function-sum,pass: coalesceVariableNames,1,25,25
function-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@58301dc5,0,25,25
function-sum,pass: exploitAssign,0,25,25
function-sum,pass: collapseVariableDeclarations,0,25,25
function-sum,pass: denormalize,0,25,24
function-sum,pass: renameVars,0,24,24
function-sum,pass: renameLabels,0,24,24
function-sum,pass: latePeepholeOptimizations,0,24,24
function-sum,pass: stripSideEffectProtection,0,24,24
function-sum,pass: sanityCheckAst,0,24,24
function-sum,pass: sanityCheckVars,0,24,24
loop-empty-resolve,pass: beforeStandardChecks,0,20,20
loop-empty-resolve,pass: checkJsDoc,0,20,20
loop-empty-resolve,pass: closureRewriteModule,0,20,20
loop-empty-resolve,pass: declaredGlobalExternsOnWindow,0,20,20
loop-empty-resolve,pass: checkVariableReferences,0,20,20
loop-empty-resolve,pass: closureGoogScopeAliases,0,20,20
loop-empty-resolve,pass: closureRewriteClass,0,20,20
loop-empty-resolve,pass: checkSideEffects,0,20,20
loop-empty-resolve,pass: closurePrimitives,0,20,20
loop-empty-resolve,pass: suspiciousCode,0,20,20
loop-empty-resolve,pass: checkVars,0,20,20
loop-empty-resolve,pass: inferConsts,0,20,20
loop-empty-resolve,pass: checkRegExp,0,20,20
loop-empty-resolve,pass: Es6StaticInheritance,0,20,20
loop-empty-resolve,pass: beforeTypeChecking,0,20,20
loop-empty-resolve,pass: checkControlFlow,0,20,20
loop-empty-resolve,pass: closureReplaceGetCssName,1,20,20
loop-empty-resolve,pass: processDefines,0,20,20
loop-empty-resolve,pass: afterStandardChecks,0,20,20
loop-empty-resolve,pass: gatherExternProperties,0,21,21
loop-empty-resolve,pass: garbageCollectChecks,0,21,21
loop-empty-resolve,pass: beforeStandardOptimizations,0,21,21
loop-empty-resolve,pass: replaceIdGenerators,0,21,21
loop-empty-resolve,pass: optimizeArgumentsArray,0,21,21
loop-empty-resolve,pass: closureCodeRemoval,0,21,21
loop-empty-resolve,pass: collapseProperties,0,21,21
loop-empty-resolve,pass: inferConsts,0,21,21
loop-empty-resolve,pass: markPureFunctions,0,21,21
loop-empty-resolve,pass: checkConsts,0,21,21
loop-empty-resolve,pass: checkConstParams,0,21,21
loop-empty-resolve,com.google.javascript.jscomp.PhaseOptimizer$Loop@14d91936,0,21,21
loop-empty-resolve,pass: smartNamePass,0,21,21
loop-empty-resolve,pass: closureOptimizePrimitives,0,21,21
loop-empty-resolve,com.google.javascript.jscomp.PhaseOptimizer$Loop@6dbccf81,0,21,21
loop-empty-resolve,pass: devirtualizePrototypeMethods,0,21,21
loop-empty-resolve,pass: beforeMainOptimizations,0,21,21
loop-empty-resolve,com.google.javascript.jscomp.PhaseOptimizer$Loop@3ee313b8,1,21,21
loop-empty-resolve,pass: beforeModuleMotion,0,21,21
loop-empty-resolve,com.google.javascript.jscomp.PhaseOptimizer$Loop@4ccfb2b,0,21,21
loop-empty-resolve,pass: afterModuleMotion,0,21,21
loop-empty-resolve,pass: flowSensitiveInlineVariables,0,21,21
loop-empty-resolve,com.google.javascript.jscomp.PhaseOptimizer$Loop@1a8ffe95,0,21,21
loop-empty-resolve,pass: smartNamePass,0,21,21
loop-empty-resolve,pass: collapseAnonymousFunctions,0,21,21
loop-empty-resolve,pass: extractPrototypeMemberDeclarations,0,21,21
loop-empty-resolve,pass: renameProperties,0,21,21
loop-empty-resolve,pass: gatherRawExports,0,21,21
loop-empty-resolve,pass: convertToDottedProperties,0,21,21
loop-empty-resolve,pass: markUnnormalized,0,21,21
loop-empty-resolve,pass: coalesceVariableNames,0,21,21
loop-empty-resolve,com.google.javascript.jscomp.PhaseOptimizer$Loop@44037b5e,0,21,21
loop-empty-resolve,pass: exploitAssign,0,21,21
loop-empty-resolve,pass: collapseVariableDeclarations,0,21,21
loop-empty-resolve,pass: denormalize,0,21,20
loop-empty-resolve,pass: renameVars,0,20,20
loop-empty-resolve,pass: renameLabels,1,20,20
loop-empty-resolve,pass: latePeepholeOptimizations,0,20,20
loop-empty-resolve,pass: stripSideEffectProtection,0,20,20
loop-empty-resolve,pass: sanityCheckAst,0,20,20
loop-empty-resolve,pass: sanityCheckVars,0,20,20
loop-empty,pass: beforeStandardChecks,0,23,23
loop-empty,pass: checkJsDoc,0,23,23
loop-empty,pass: closureRewriteModule,0,23,23
loop-empty,pass: declaredGlobalExternsOnWindow,0,23,23
loop-empty,pass: checkVariableReferences,0,23,23
loop-empty,pass: closureGoogScopeAliases,0,23,23
loop-empty,pass: closureRewriteClass,0,23,23
loop-empty,pass: checkSideEffects,0,23,23
loop-empty,pass: closurePrimitives,0,23,23
loop-empty,pass: suspiciousCode,0,23,23
loop-empty,pass: checkVars,0,23,23
loop-empty,pass: inferConsts,0,23,23
loop-empty,pass: checkRegExp,0,23,23
loop-empty,pass: Es6StaticInheritance,0,23,23
loop-empty,pass: beforeTypeChecking,0,23,23
loop-empty,pass: checkControlFlow,0,23,23
loop-empty,pass: closureReplaceGetCssName,0,23,23
loop-empty,pass: processDefines,0,23,23
loop-empty,pass: afterStandardChecks,0,23,23
loop-empty,pass: gatherExternProperties,0,24,24
loop-empty,pass: garbageCollectChecks,0,24,24
loop-empty,pass: beforeStandardOptimizations,0,24,24
loop-empty,pass: replaceIdGenerators,0,24,24
loop-empty,pass: optimizeArgumentsArray,0,24,24
loop-empty,pass: closureCodeRemoval,0,24,24
loop-empty,pass: collapseProperties,0,24,24
loop-empty,pass: inferConsts,0,24,24
loop-empty,pass: markPureFunctions,0,24,24
loop-empty,pass: checkConsts,0,24,24
loop-empty,pass: checkConstParams,0,24,24
loop-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@57bd312e,0,24,24
loop-empty,pass: smartNamePass,0,24,24
loop-empty,pass: closureOptimizePrimitives,0,24,24
loop-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@ff87aab,0,24,24
loop-empty,pass: devirtualizePrototypeMethods,0,24,24
loop-empty,pass: beforeMainOptimizations,0,24,24
loop-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@3292c2a4,0,24,24
loop-empty,pass: beforeModuleMotion,0,24,24
loop-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@172c1964,0,24,24
loop-empty,pass: afterModuleMotion,0,24,24
loop-empty,pass: flowSensitiveInlineVariables,0,24,24
loop-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@359b73e3,0,24,24
loop-empty,pass: smartNamePass,0,24,24
loop-empty,pass: collapseAnonymousFunctions,0,24,24
loop-empty,pass: extractPrototypeMemberDeclarations,0,24,24
loop-empty,pass: renameProperties,0,24,24
loop-empty,pass: gatherRawExports,0,24,24
loop-empty,pass: convertToDottedProperties,0,24,24
loop-empty,pass: markUnnormalized,0,24,24
loop-empty,pass: coalesceVariableNames,0,24,24
loop-empty,com.google.javascript.jscomp.PhaseOptimizer$Loop@407e4990,1,24,24
loop-empty,pass: exploitAssign,0,24,24
loop-empty,pass: collapseVariableDeclarations,0,24,24
loop-empty,pass: denormalize,0,24,23
loop-empty,pass: renameVars,0,23,23
loop-empty,pass: renameLabels,0,23,23
loop-empty,pass: latePeepholeOptimizations,0,23,23
loop-empty,pass: stripSideEffectProtection,0,23,23
loop-empty,pass: sanityCheckAst,0,23,23
loop-empty,pass: sanityCheckVars,0,23,23
loop-sum,pass: beforeStandardChecks,0,59,59
loop-sum,pass: checkJsDoc,0,59,59
loop-sum,pass: closureRewriteModule,0,59,59
loop-sum,pass: declaredGlobalExternsOnWindow,0,59,59
loop-sum,pass: checkVariableReferences,0,59,59
loop-sum,pass: closureGoogScopeAliases,0,59,59
loop-sum,pass: closureRewriteClass,0,59,59
loop-sum,pass: checkSideEffects,1,59,59
loop-sum,pass: closurePrimitives,0,59,59
loop-sum,pass: suspiciousCode,0,59,59
loop-sum,pass: checkVars,0,59,59
loop-sum,pass: inferConsts,0,59,59
loop-sum,pass: checkRegExp,0,59,59
loop-sum,pass: Es6StaticInheritance,0,59,59
loop-sum,pass: beforeTypeChecking,0,59,59
loop-sum,pass: checkControlFlow,0,59,59
loop-sum,pass: closureReplaceGetCssName,0,59,59
loop-sum,pass: processDefines,0,59,59
loop-sum,pass: afterStandardChecks,0,59,59
loop-sum,pass: gatherExternProperties,0,60,60
loop-sum,pass: garbageCollectChecks,0,60,60
loop-sum,pass: beforeStandardOptimizations,0,60,60
loop-sum,pass: replaceIdGenerators,0,60,60
loop-sum,pass: optimizeArgumentsArray,0,60,60
loop-sum,pass: closureCodeRemoval,0,60,60
loop-sum,pass: collapseProperties,0,60,60
loop-sum,pass: inferConsts,0,60,60
loop-sum,pass: markPureFunctions,0,60,60
loop-sum,pass: checkConsts,0,60,60
loop-sum,pass: checkConstParams,0,60,60
loop-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@226d2cce,0,60,42
loop-sum,pass: smartNamePass,0,42,24
loop-sum,pass: closureOptimizePrimitives,0,24,24
loop-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@4a43ddb2,0,24,24
loop-sum,pass: devirtualizePrototypeMethods,0,24,24
loop-sum,pass: beforeMainOptimizations,0,24,24
loop-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@74cc2f71,0,24,24
loop-sum,pass: beforeModuleMotion,0,24,24
loop-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@362caf07,0,24,24
loop-sum,pass: afterModuleMotion,0,24,24
loop-sum,pass: flowSensitiveInlineVariables,1,24,24
loop-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@1136d6fc,0,24,24
loop-sum,pass: smartNamePass,0,24,24
loop-sum,pass: collapseAnonymousFunctions,0,24,24
loop-sum,pass: extractPrototypeMemberDeclarations,0,24,24
loop-sum,pass: renameProperties,0,24,24
loop-sum,pass: gatherRawExports,0,24,24
loop-sum,pass: convertToDottedProperties,0,24,24
loop-sum,pass: markUnnormalized,0,24,24
loop-sum,pass: coalesceVariableNames,0,24,24
loop-sum,com.google.javascript.jscomp.PhaseOptimizer$Loop@331e2244,0,24,24
loop-sum,pass: exploitAssign,0,24,24
loop-sum,pass: collapseVariableDeclarations,0,24,24
loop-sum,pass: denormalize,0,24,23
loop-sum,pass: renameVars,0,23,23
loop-sum,pass: renameLabels,0,23,23
loop-sum,pass: latePeepholeOptimizations,0,23,23
loop-sum,pass: stripSideEffectProtection,0,23,23
loop-sum,pass: sanityCheckAst,0,23,23
loop-sum,pass: sanityCheckVars,1,23,23
math-cordic,pass: beforeStandardChecks,0,977,977
math-cordic,pass: checkJsDoc,0,977,977
math-cordic,pass: closureRewriteModule,0,977,977
math-cordic,pass: declaredGlobalExternsOnWindow,0,977,977
math-cordic,pass: checkVariableReferences,0,977,977
math-cordic,pass: closureGoogScopeAliases,0,977,977
math-cordic,pass: closureRewriteClass,0,977,977
math-cordic,pass: checkSideEffects,0,977,977
math-cordic,pass: closurePrimitives,0,977,977
math-cordic,pass: suspiciousCode,0,977,977
math-cordic,pass: checkVars,1,977,977
math-cordic,pass: inferConsts,0,977,977
math-cordic,pass: checkRegExp,1,977,977
math-cordic,pass: Es6StaticInheritance,0,977,977
math-cordic,pass: beforeTypeChecking,0,977,977
math-cordic,pass: checkControlFlow,0,977,977
math-cordic,pass: closureReplaceGetCssName,1,977,977
math-cordic,pass: processDefines,0,977,977
math-cordic,pass: afterStandardChecks,0,977,977
math-cordic,pass: gatherExternProperties,0,1024,1024
math-cordic,pass: garbageCollectChecks,0,1024,1024
math-cordic,pass: beforeStandardOptimizations,0,1024,1024
math-cordic,pass: replaceIdGenerators,0,1024,1024
math-cordic,pass: optimizeArgumentsArray,0,1024,1024
math-cordic,pass: closureCodeRemoval,0,1024,1024
math-cordic,pass: collapseProperties,1,1024,1024
math-cordic,pass: inferConsts,0,1024,1024
math-cordic,pass: markPureFunctions,1,1024,1024
math-cordic,pass: checkConsts,0,1024,1024
math-cordic,pass: checkConstParams,0,1024,1024
math-cordic,com.google.javascript.jscomp.PhaseOptimizer$Loop@76885bb7,2,1024,934
math-cordic,pass: smartNamePass,0,934,934
math-cordic,pass: closureOptimizePrimitives,0,934,934
math-cordic,com.google.javascript.jscomp.PhaseOptimizer$Loop@4b1b45c6,0,934,934
math-cordic,pass: devirtualizePrototypeMethods,0,934,934
math-cordic,pass: beforeMainOptimizations,0,934,934
math-cordic,com.google.javascript.jscomp.PhaseOptimizer$Loop@468f00f5,4,934,1221
math-cordic,pass: beforeModuleMotion,0,1221,1221
math-cordic,com.google.javascript.jscomp.PhaseOptimizer$Loop@3e1e5dc9,0,1221,1221
math-cordic,pass: afterModuleMotion,0,1221,1221
math-cordic,pass: flowSensitiveInlineVariables,0,1221,1221
math-cordic,com.google.javascript.jscomp.PhaseOptimizer$Loop@64d1cb87,0,1221,1221
math-cordic,pass: smartNamePass,0,1221,1221
math-cordic,pass: collapseAnonymousFunctions,0,1221,1221
math-cordic,pass: extractPrototypeMemberDeclarations,0,1221,1221
math-cordic,pass: renameProperties,0,1221,1209
math-cordic,pass: gatherRawExports,0,1209,1209
math-cordic,pass: convertToDottedProperties,0,1209,1209
math-cordic,pass: markUnnormalized,0,1209,1209
math-cordic,pass: coalesceVariableNames,0,1209,1209
math-cordic,com.google.javascript.jscomp.PhaseOptimizer$Loop@74b46088,0,1209,1209
math-cordic,pass: exploitAssign,0,1209,1207
math-cordic,pass: collapseVariableDeclarations,0,1207,1179
math-cordic,pass: denormalize,0,1179,1177
math-cordic,pass: renameVars,1,1177,517
math-cordic,pass: renameLabels,0,517,517
math-cordic,pass: latePeepholeOptimizations,0,517,508
math-cordic,pass: stripSideEffectProtection,0,508,508
math-cordic,pass: sanityCheckAst,0,508,508
math-cordic,pass: sanityCheckVars,0,508,508
math-partial-sums,pass: beforeStandardChecks,0,509,509
math-partial-sums,pass: checkJsDoc,0,509,509
math-partial-sums,pass: closureRewriteModule,0,509,509
math-partial-sums,pass: declaredGlobalExternsOnWindow,0,509,509
math-partial-sums,pass: checkVariableReferences,0,509,509
math-partial-sums,pass: closureGoogScopeAliases,0,509,509
math-partial-sums,pass: closureRewriteClass,0,509,509
math-partial-sums,pass: checkSideEffects,0,509,509
math-partial-sums,pass: closurePrimitives,0,509,509
math-partial-sums,pass: suspiciousCode,0,509,509
math-partial-sums,pass: checkVars,0,509,509
math-partial-sums,pass: inferConsts,0,509,509
math-partial-sums,pass: checkRegExp,0,509,509
math-partial-sums,pass: Es6StaticInheritance,0,509,509
math-partial-sums,pass: beforeTypeChecking,0,509,509
math-partial-sums,pass: checkControlFlow,1,509,509
math-partial-sums,pass: closureReplaceGetCssName,0,509,509
math-partial-sums,pass: processDefines,1,509,509
math-partial-sums,pass: afterStandardChecks,0,509,509
math-partial-sums,pass: gatherExternProperties,0,511,511
math-partial-sums,pass: garbageCollectChecks,0,511,511
math-partial-sums,pass: beforeStandardOptimizations,0,511,511
math-partial-sums,pass: replaceIdGenerators,0,511,511
math-partial-sums,pass: optimizeArgumentsArray,0,511,511
math-partial-sums,pass: closureCodeRemoval,0,511,511
math-partial-sums,pass: collapseProperties,0,511,511
math-partial-sums,pass: inferConsts,0,511,511
math-partial-sums,pass: markPureFunctions,1,511,511
math-partial-sums,pass: checkConsts,0,511,511
math-partial-sums,pass: checkConstParams,0,511,511
math-partial-sums,com.google.javascript.jscomp.PhaseOptimizer$Loop@64fc5f95,1,511,518
math-partial-sums,pass: smartNamePass,0,518,518
math-partial-sums,pass: closureOptimizePrimitives,0,518,518
math-partial-sums,com.google.javascript.jscomp.PhaseOptimizer$Loop@55b427ed,0,518,518
math-partial-sums,pass: devirtualizePrototypeMethods,0,518,518
math-partial-sums,pass: beforeMainOptimizations,0,518,518
math-partial-sums,com.google.javascript.jscomp.PhaseOptimizer$Loop@1f0dff7d,4,518,856
math-partial-sums,pass: beforeModuleMotion,0,856,856
math-partial-sums,com.google.javascript.jscomp.PhaseOptimizer$Loop@6f4beda9,0,856,856
math-partial-sums,pass: afterModuleMotion,0,856,856
math-partial-sums,pass: flowSensitiveInlineVariables,0,856,856
math-partial-sums,com.google.javascript.jscomp.PhaseOptimizer$Loop@1891e689,0,856,856
math-partial-sums,pass: smartNamePass,1,856,813
math-partial-sums,pass: collapseAnonymousFunctions,0,813,813
math-partial-sums,pass: extractPrototypeMemberDeclarations,0,813,813
math-partial-sums,pass: renameProperties,0,813,805
math-partial-sums,pass: gatherRawExports,0,805,805
math-partial-sums,pass: convertToDottedProperties,0,805,805
math-partial-sums,pass: markUnnormalized,0,805,805
math-partial-sums,pass: coalesceVariableNames,0,805,805
math-partial-sums,com.google.javascript.jscomp.PhaseOptimizer$Loop@6bacad09,0,805,805
math-partial-sums,pass: exploitAssign,0,805,805
math-partial-sums,pass: collapseVariableDeclarations,0,805,785
math-partial-sums,pass: denormalize,0,785,782
math-partial-sums,pass: renameVars,0,782,405
math-partial-sums,pass: renameLabels,0,405,405
math-partial-sums,pass: latePeepholeOptimizations,0,405,387
math-partial-sums,pass: stripSideEffectProtection,0,387,387
math-partial-sums,pass: sanityCheckAst,0,387,387
math-partial-sums,pass: sanityCheckVars,0,387,387
math-spectral-norm,pass: beforeStandardChecks,0,670,670
math-spectral-norm,pass: checkJsDoc,0,670,670
math-spectral-norm,pass: closureRewriteModule,0,670,670
math-spectral-norm,pass: declaredGlobalExternsOnWindow,0,670,670
math-spectral-norm,pass: checkVariableReferences,0,670,670
math-spectral-norm,pass: closureGoogScopeAliases,0,670,670
math-spectral-norm,pass: closureRewriteClass,0,670,670
math-spectral-norm,pass: checkSideEffects,0,670,670
math-spectral-norm,pass: closurePrimitives,0,670,670
math-spectral-norm,pass: suspiciousCode,0,670,670
math-spectral-norm,pass: checkVars,0,670,670
math-spectral-norm,pass: inferConsts,1,670,670
math-spectral-norm,pass: checkRegExp,0,670,670
math-spectral-norm,pass: Es6StaticInheritance,0,670,670
math-spectral-norm,pass: beforeTypeChecking,0,670,670
math-spectral-norm,pass: checkControlFlow,0,670,670
math-spectral-norm,pass: closureReplaceGetCssName,1,670,670
math-spectral-norm,pass: processDefines,0,670,670
math-spectral-norm,pass: afterStandardChecks,0,670,670
math-spectral-norm,pass: gatherExternProperties,0,908,908
math-spectral-norm,pass: garbageCollectChecks,0,908,908
math-spectral-norm,pass: beforeStandardOptimizations,0,908,908
math-spectral-norm,pass: replaceIdGenerators,0,908,908
math-spectral-norm,pass: optimizeArgumentsArray,0,908,908
